epoch,accuracy,auc,learning_rate,loss,val_accuracy,val_auc,val_loss
20,0.7543419599533081,0.8056159019470215,9.999999747378752e-06,0.5957945585250854,0.7948075532913208,0.8316105604171753,0.44673818349838257
21,0.7715340852737427,0.8294774293899536,9.999999747378752e-06,0.512324333190918,0.2934383153915405,0.711894690990448,2.1115384101867676
